Title,Rating,Votes,Duration,Genre
458. Anweshippin Kandethum,6.5, (1K),2h 21m,drama
459. Teri Baaton Mein Aisa Uljha Jiya,4.7, (854),2h 5m,drama
460. A Million Minutes,5.7, (132),2h 9m,drama
461. A Legend,6.9, (11K),1h 16m,drama
462. Le choix,3.8, (255),2h 35m,drama
463. Sarfira,6.6, (405),1h 44m,drama
464. Dead Wrong,7.4, (97),1h 52m,drama
465. Camera,4.5, (14K),1h 4m,drama
466. Kabitan,6.7, (4.3K),2h 32m,drama
467. Kanguva,6.5, (225),2h 11m,drama
468. My Name Is Loh Kiwan,7.2, (399),2h 41m,drama
469. Who by Fire,6.8, (99),2h 23m,drama
470. Shontaan,6.4, (595),1h 48m,drama
471. Christmas Cowboy,7.0, (295),1h 30m,drama
472. A Beautiful Imperfection,3.5, (255),1h 37m,drama
473. Just in Time,7.7, (1.9K),1h 59m,drama
474. We Are Wolves,3.4, (158),1h 21m,drama
475. Lesson Learned,7.7, (1.7K),2h 3m,drama
476. Dark Night of the Soul,7.1, (1K),2h 26m,drama
477. Her Story,7.2, (810),1h 41m,drama
478. Quisling: The Final Days,8.1, (30),1h 38m,drama
479. The Colors Within,7.4, (1.7K),1h 28m,drama
480. The Fall,5.5, (5.9K),1h 38m,drama
481. Memory Lane,5.5, (237),1h 50m,drama
482. Blue Cave,6.0, (83),1h 40m,drama
483. Saint-Exupéry,6.1, (929),1h 29m,drama
484. Bonjour Tristesse,7.7, (81),1h 42m,drama
485. Little Wing,6.0, (349),1h 36m,drama
486. Four Mothers,3.0, (312),1h 36m,drama
487. He Ain't Heavy,6.7, (84),2h 9m,drama
488. Maid Droid Origins,6.5, (703),2h 16m,drama
489. Triangle,6.6, (1K),52m,drama
490. Another End,5.6, (189),1h 40m,drama
491. Trust,4.9, (353),1h 54m,drama
492. Top 1,7.9, (100),2h 22m,drama
493. Linda,7.8, (34K),1h 38m,drama
494. The Greatest,5.5, (598),2h 10m,drama
495. Chandu Champion,6.6, (4.7K),1h 57m,drama
496. The Last Front,4.3, (595),2h 43m,drama
497. Uranus 2324,7.0, (39K),1h 53m,drama
498. The Lockdown,7.0, (382),1h 47m,drama
499. Vettaiyan,6.2, (1.1K),1h 41m,drama
500. Happyend,6.7, (476),1h 51m,drama
501. The Corpse Washer,7.4, (81),1h 37m,drama
502. Langue Étrangère,6.5, (697),1h 52m,drama
503. Grand Maison Paris,7.9, (493),2h 25m,drama
504. Ghost Cat Anzu,6.0, (4.2K),1h 27m,drama
505. From Ground Zero,6.3, (193),1h 53m,drama
506. Vedaa,6.5, (101),1h 36m,drama
"507. Husband, Father, Killer: The Alyssa Pladl Story",7.6, (269),1h 48m,drama
